case,implementation,status,error,dimension,family,input_format,output_format,wb,betatotal,aspect,raxis_cc,volume_p,iotaf_edge,pressure_axis,plasma_current
SPEC/ci/G1V03L3Fi/G1V03L3Fi,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,0.0,19.739208802178716,0.5,,0.0
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi/G2V32L1Fi.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,0.0,19.739208802178716,0.5,,0.0
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G2V32L1Fi_FG/G2V32L1Fi.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,10.0,37.01101650408508,0.304743,,0.0
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fi/G3V08L3Fi.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,4.09590978960784,126.90845239500477,-0.19,,-0.1187347930492713
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr/G3V08L3Fr.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,4.09590978960784,126.90845239479643,-0.19,,-0.1187347930492713
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3FrGrid/G3V08L3FrGrid.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,10.01131302570001,11.205901187157949,0.30867296672337,,0.003375912231392
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/G3V08L3Fr_FG/G3V08L3Fr.001,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,0.0,2.5739220859454273,0.0,,-1.530482407474665e-10
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,desc,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,educational_vmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,gvec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,jvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,parvmec,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,spec,success,,3,spec_mhd,spec_namelist,spec_hdf5,,,,0.0,2.5739220859457794,0.0,,-1.530482407474665e-10
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,spectre,failed,Unsupported: SPECTRE requires VMEC input or native TOML,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,vmec2000,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,vmecpp,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPEC/ci/toroidal_freeboundary_vacuum/G3V02L0Fr_LU,vmex,failed,Unsupported: native SPEC cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,desc,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,educational_vmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,gvec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,jvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,parvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,vmec2000,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,vmecpp,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa,vmex,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,desc,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,educational_vmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,gvec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,jvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,parvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,vmec2000,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,vmecpp,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_qa_nvol7,vmex,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,desc,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,educational_vmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,gvec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,jvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,parvmec,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,vmec2000,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,vmecpp,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
SPECTRE/analysis/finding_fixed_points/test_w7x,vmex,failed,Unsupported: native SPECTRE cases are not VMEC inputs,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
