case,implementation,quality_status,quality_metric,residual,tolerance,residual_over_tolerance,iterations,solver_status,quality_source
benchmark_vmec/cases/numerical/1d_profile/profile_1d,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.786044672093085e-09,1e-08,0.9786044672093085,59.0,0,wout_profile_1d.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,desc,converged,maximum normalized force error,0.0001961,,,0.0,success,desc.log
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.615393567966839e-09,1e-08,0.9615393567966839,73.0,0,wout_vmec.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,freegs,unavailable,,,,,,,freegs_result.json
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,gvec,not_converged,|force|,5.97e-07,1e-07,5.97,10000.0,finished,gvec.log
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.615393575665797e-09,1e-08,0.9615393575665797,0.0,0,wout_input_cleaned.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.615393579261533e-09,1e-08,0.9615393579261533,73.0,0,wout_tokamak_2d.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.615393579261533e-09,1e-08,0.9615393579261533,73.0,0,wout_tokamak_2d.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.61539356168229e-09,1e-08,0.9615393561682289,73.0,0,wout_input.nc
benchmark_vmec/cases/numerical/2d_tokamak/tokamak_2d,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.615393583827655e-09,1e-08,0.9615393583827655,72.0,0,wout_tokamak_2d.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,desc,converged,maximum normalized force error,5.747e-05,,,1.0,success,desc.log
benchmark_vmec/cases/numerical/3d_w7x/w7x,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.1640721453422265e-09,1e-08,0.7164072145342226,51.0,0,wout_vmec.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,gvec,not_converged,|force|,1.69e-07,1e-07,1.69,10000.0,finished,gvec.log
benchmark_vmec/cases/numerical/3d_w7x/w7x,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.164077328108693e-09,1e-08,0.7164077328108692,0.0,0,wout_input_cleaned.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.164076481113363e-09,1e-08,0.7164076481113363,51.0,0,wout_w7x.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.164076478408347e-09,1e-08,0.7164076478408347,51.0,0,wout_w7x.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.164072146684854e-09,1e-08,0.7164072146684853,51.0,0,wout_input.nc
benchmark_vmec/cases/numerical/3d_w7x/w7x,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.164076474423948e-09,1e-08,0.7164076474423947,50.0,0,wout_w7x.nc
educational_VMEC/Ns_2048.M_32,desc,converged,maximum normalized force error,2.491e-06,,,0.0,success,desc.log
educational_VMEC/Ns_2048.M_32,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.84493924444201e-15,1e-14,0.984493924444201,773.0,0,wout_vmec.nc
educational_VMEC/Ns_2048.M_32,gvec,converged,|force|,1e-07,1e-07,1.0,10000.0,finished,gvec.log
educational_VMEC/Ns_2048.M_32,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.82628177378857e-15,1e-14,0.982628177378857,0.0,0,wout_input_cleaned.nc
educational_VMEC/Ns_2048.M_32,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.836227900818866e-15,1e-14,0.9836227900818866,631.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/Ns_2048.M_32,spectre,converged,least-squares optimality,0.030678732698774885,,,57.0,2,spectre_input_res.json
educational_VMEC/Ns_2048.M_32,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.881768613038167e-15,1e-14,0.9881768613038167,1031.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/Ns_2048.M_32,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.868953688037042e-15,1e-14,0.9868953688037042,627.0,0,wout_input.Ns_2048.nc
educational_VMEC/Ns_2048.M_32,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.836150924108764e-15,1e-14,0.9836150924108764,778.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/coverage/HELIOTRON,desc,converged,maximum normalized force error,0.04393,,,2.0,success,desc.log
educational_VMEC/coverage/HELIOTRON,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.970878742409393e-15,1e-14,0.9970878742409393,275.0,0,wout_vmec.nc
educational_VMEC/coverage/HELIOTRON,gvec,not_converged,|force|,1.41e-06,1e-07,14.100000000000001,10000.0,finished,gvec.log
educational_VMEC/coverage/HELIOTRON,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966419219883845e-15,1e-14,0.9966419219883845,0.0,0,wout_input_cleaned.nc
educational_VMEC/coverage/HELIOTRON,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966348507429562e-15,1e-14,0.9966348507429562,275.0,0,wout_HELIOTRON.nc
educational_VMEC/coverage/HELIOTRON,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966423965747682e-15,1e-14,0.9966423965747683,275.0,0,wout_HELIOTRON.nc
educational_VMEC/coverage/HELIOTRON,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.9708888238749e-15,1e-14,0.99708888238749,275.0,0,wout_input.nc
educational_VMEC/coverage/HELIOTRON,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966344283162686e-15,1e-14,0.9966344283162686,274.0,0,wout_HELIOTRON.nc
educational_VMEC/coverage/Ns_2048.M_32,desc,converged,maximum normalized force error,4.644e-06,,,4.0,success,desc.log
educational_VMEC/coverage/Ns_2048.M_32,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.572261617869754e-15,1e-14,0.9572261617869754,5864.0,0,wout_vmec.nc
educational_VMEC/coverage/Ns_2048.M_32,gvec,converged,|force|,1e-07,1e-07,1.0,10000.0,finished,gvec.log
educational_VMEC/coverage/Ns_2048.M_32,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.580927794423486e-15,1e-14,0.9580927794423486,0.0,0,wout_input_cleaned.nc
educational_VMEC/coverage/Ns_2048.M_32,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.939881690835191e-15,1e-14,0.9939881690835192,1709.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/coverage/Ns_2048.M_32,spectre,converged,least-squares optimality,0.030678732698774885,,,57.0,2,spectre_input_res.json
educational_VMEC/coverage/Ns_2048.M_32,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.984145383526075e-15,1e-14,0.9984145383526074,1837.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/coverage/Ns_2048.M_32,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.967356277383352e-15,1e-14,0.9967356277383351,1749.0,0,wout_input.Ns_2048.nc
educational_VMEC/coverage/Ns_2048.M_32,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.933276290990956e-15,1e-14,0.9933276290990957,1878.0,0,wout_Ns_2048.M_32.nc
educational_VMEC/coverage/SOLOVEV,desc,not_converged,maximum normalized force error,3.552e-05,,,0.0,failure,desc.log
educational_VMEC/coverage/SOLOVEV,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.481563786408381e-17,1e-16,0.5481563786408381,200.0,0,wout_vmec.nc
educational_VMEC/coverage/SOLOVEV,gvec,converged,|force|,9.99e-08,1e-07,0.9990000000000001,10000.0,finished,gvec.log
educational_VMEC/coverage/SOLOVEV,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.481550856284247e-17,1e-16,0.5481550856284247,0.0,0,wout_input_cleaned.nc
educational_VMEC/coverage/SOLOVEV,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.4814847249772784e-17,1e-16,0.5481484724977278,200.0,0,wout_SOLOVEV.nc
educational_VMEC/coverage/SOLOVEV,spectre,converged,least-squares optimality,0.0076047936113477575,,,67.0,2,spectre_input_res.json
educational_VMEC/coverage/SOLOVEV,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.4814847249772784e-17,1e-16,0.5481484724977278,200.0,0,wout_SOLOVEV.nc
educational_VMEC/coverage/SOLOVEV,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.481510407435285e-17,1e-16,0.5481510407435285,200.0,0,wout_input.nc
educational_VMEC/coverage/SOLOVEV,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.481561228601343e-17,1e-16,0.5481561228601343,199.0,0,wout_SOLOVEV.nc
educational_VMEC/coverage/W7X,desc,converged,maximum normalized force error,0.007361,,,4.0,success,desc.log
educational_VMEC/coverage/W7X,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.226350763169907e-13,1e-12,0.9226350763169907,371.0,0,wout_vmec.nc
educational_VMEC/coverage/W7X,gvec,not_converged,|force|,5.73e-07,1e-07,5.7299999999999995,10000.0,finished,gvec.log
educational_VMEC/coverage/W7X,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.191774507658534e-13,1e-12,0.9191774507658534,0.0,0,wout_input_cleaned.nc
educational_VMEC/coverage/W7X,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.191775686214836e-13,1e-12,0.9191775686214836,371.0,0,wout_W7X.nc
educational_VMEC/coverage/W7X,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.19177643690346e-13,1e-12,0.919177643690346,371.0,0,wout_W7X.nc
educational_VMEC/coverage/W7X,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.226351479443306e-13,1e-12,0.9226351479443307,371.0,0,wout_input.nc
educational_VMEC/coverage/W7X,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.19177571945739e-13,1e-12,0.9191775719457389,370.0,0,wout_W7X.nc
educational_VMEC/coverage/vmec,desc,converged,maximum normalized force error,0.00144,,,3.0,success,desc.log
educational_VMEC/from_DESC/ARIES-CS,desc,converged,maximum normalized force error,0.00722,,,6.0,success,desc.log
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.08390540613431059,1e-11,8390540613.43106,2.0,0,wout_vmec.nc
educational_VMEC/from_DESC/ARIES-CS,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.970102215493167e-12,1e-11,0.9970102215493167,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/ARIES-CS,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.916860388116835e-12,1e-11,0.9916860388116835,1534.0,0,wout_ARIES-CS.nc
educational_VMEC/from_DESC/ARIES-CS,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.91686245310874e-12,1e-11,0.991686245310874,1534.0,0,wout_ARIES-CS.nc
educational_VMEC/from_DESC/ARIES-CS,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.968046367303485e-12,1e-11,0.9968046367303486,1538.0,0,wout_input.nc
educational_VMEC/from_DESC/ARIES-CS,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.916865804795846e-12,1e-11,0.9916865804795847,1533.0,0,wout_ARIES-CS.nc
educational_VMEC/from_DESC/ATF,desc,converged,maximum normalized force error,0.01003,,,4.0,success,desc.log
educational_VMEC/from_DESC/ATF,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966281291799422e-13,1e-12,0.9966281291799423,6078.0,0,wout_vmec.nc
educational_VMEC/from_DESC/ATF,gvec,not_converged,|force|,3.89e-06,1e-07,38.9,10000.0,finished,gvec.log
educational_VMEC/from_DESC/ATF,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.966258650042368e-13,1e-12,0.9966258650042368,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/ATF,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.909348802773789e-13,1e-12,0.9909348802773789,3482.0,0,wout_ATF.nc
educational_VMEC/from_DESC/ATF,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.909770174588528e-13,1e-12,0.9909770174588528,3482.0,0,wout_ATF.nc
educational_VMEC/from_DESC/ATF,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948596060224266e-13,1e-12,0.9948596060224266,3404.0,0,wout_input.nc
educational_VMEC/from_DESC/ATF,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.909928102788848e-13,1e-12,0.9909928102788848,3481.0,0,wout_ATF.nc
educational_VMEC/from_DESC/AXISYM,desc,converged,maximum normalized force error,4.487e-05,,,3.0,success,desc.log
educational_VMEC/from_DESC/AXISYM,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.954356241697766e-13,1e-12,0.9954356241697766,861.0,0,wout_vmec.nc
educational_VMEC/from_DESC/AXISYM,gvec,converged,|force|,1e-07,1e-07,1.0,10000.0,finished,gvec.log
educational_VMEC/from_DESC/AXISYM,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.954370788766169e-13,1e-12,0.9954370788766169,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/AXISYM,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.80835950294252e-13,1e-12,0.980835950294252,879.0,0,wout_AXISYM.nc
educational_VMEC/from_DESC/AXISYM,spectre,converged,least-squares optimality,5.8229143763370015,,,96.0,3,spectre_input_res.json
educational_VMEC/from_DESC/AXISYM,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.80835950294252e-13,1e-12,0.980835950294252,879.0,0,wout_AXISYM.nc
educational_VMEC/from_DESC/AXISYM,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.86689071465928e-13,1e-12,0.986689071465928,832.0,0,wout_input.nc
educational_VMEC/from_DESC/AXISYM,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.808311108731207e-13,1e-12,0.9808311108731207,878.0,0,wout_AXISYM.nc
educational_VMEC/from_DESC/CFQS,desc,converged,maximum normalized force error,0.0009494,,,8.0,success,desc.log
educational_VMEC/from_DESC/CFQS,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.07151820929819015,1e-12,71518209298.19016,2.0,0,wout_vmec.nc
educational_VMEC/from_DESC/CFQS,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.650162602390197e-13,1e-12,0.9650162602390197,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/CFQS,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.65002167958317e-13,1e-12,0.965002167958317,2230.0,0,wout_CFQS.nc
educational_VMEC/from_DESC/CFQS,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.65023140521629e-13,1e-12,0.9650231405216291,2230.0,0,wout_CFQS.nc
educational_VMEC/from_DESC/CFQS,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.63462557925272e-13,1e-12,0.963462557925272,2230.0,0,wout_input.nc
educational_VMEC/from_DESC/CFQS,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.650092416511806e-13,1e-12,0.9650092416511806,2229.0,0,wout_CFQS.nc
educational_VMEC/from_DESC/DSHAPE,desc,converged,maximum normalized force error,1.404e-05,,,9.0,success,desc.log
educational_VMEC/from_DESC/DSHAPE,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.918333029049944e-13,1e-12,0.9918333029049944,1458.0,0,wout_vmec.nc
educational_VMEC/from_DESC/DSHAPE,gvec,not_converged,|force|,1.5e-07,1e-07,1.5,10000.0,finished,gvec.log
educational_VMEC/from_DESC/DSHAPE,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.918279766711773e-13,1e-12,0.9918279766711774,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/DSHAPE,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.959875316823875e-13,1e-12,0.9959875316823875,1610.0,0,wout_DSHAPE.nc
educational_VMEC/from_DESC/DSHAPE,spectre,converged,least-squares optimality,1702.3377903010303,,,61.0,2,spectre_input_res.json
educational_VMEC/from_DESC/DSHAPE,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.959875316823875e-13,1e-12,0.9959875316823875,1610.0,0,wout_DSHAPE.nc
educational_VMEC/from_DESC/DSHAPE,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.907166264861787e-13,1e-12,0.9907166264861788,1352.0,0,wout_input.nc
educational_VMEC/from_DESC/DSHAPE,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.96051821059948e-13,1e-12,0.9960518210599479,1609.0,0,wout_DSHAPE.nc
educational_VMEC/from_DESC/ESTELL,desc,converged,maximum normalized force error,0.0006711,,,6.0,success,desc.log
educational_VMEC/from_DESC/ESTELL,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.04085023161749667,1e-12,40850231617.49667,2.0,0,wout_vmec.nc
educational_VMEC/from_DESC/ESTELL,gvec,not_converged,|force|,2.65e-07,1e-07,2.6500000000000004,10000.0,finished,gvec.log
educational_VMEC/from_DESC/ESTELL,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.86751980233812e-13,1e-12,0.986751980233812,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/ESTELL,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.867508049382085e-13,1e-12,0.9867508049382085,2298.0,0,wout_ESTELL.nc
educational_VMEC/from_DESC/ESTELL,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.867501119819283e-13,1e-12,0.9867501119819283,2298.0,0,wout_ESTELL.nc
educational_VMEC/from_DESC/ESTELL,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.864837072158662e-13,1e-12,0.9864837072158662,2298.0,0,wout_input.nc
educational_VMEC/from_DESC/ESTELL,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.867525515154202e-13,1e-12,0.9867525515154202,2297.0,0,wout_ESTELL.nc
educational_VMEC/from_DESC/HELIOTRON,desc,converged,maximum normalized force error,0.02566,,,3.0,success,desc.log
educational_VMEC/from_DESC/HELIOTRON,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.968898576864186e-13,1e-12,0.9968898576864187,2255.0,0,wout_vmec.nc
educational_VMEC/from_DESC/HELIOTRON,gvec,not_converged,|force|,1.02e-06,1e-07,10.200000000000001,10000.0,finished,gvec.log
educational_VMEC/from_DESC/HELIOTRON,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.968949975063536e-13,1e-12,0.9968949975063537,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/HELIOTRON,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.953791431877456e-13,1e-12,0.9953791431877457,1741.0,0,wout_HELIOTRON.nc
educational_VMEC/from_DESC/HELIOTRON,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.95557995487225e-13,1e-12,0.995557995487225,1741.0,0,wout_HELIOTRON.nc
educational_VMEC/from_DESC/HELIOTRON,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.95596440224136e-13,1e-12,0.9955964402241361,1458.0,0,wout_input.nc
educational_VMEC/from_DESC/HELIOTRON,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948799138980926e-13,1e-12,0.9948799138980926,1740.0,0,wout_HELIOTRON.nc
educational_VMEC/from_DESC/HSX_QHS,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",10.351582697526618,5e-11,207031653950.53235,2.0,0,wout_vmec.nc
educational_VMEC/from_DESC/HSX_QHS,gvec,not_converged,|force|,4.53e-07,1e-07,4.53,10000.0,finished,gvec.log
educational_VMEC/from_DESC/HSX_QHS,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.9960853028964585e-11,5e-11,0.9992170605792916,1224.0,0,wout_HSX_QHS.nc
educational_VMEC/from_DESC/HSX_QHS,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.996073031318074e-11,5e-11,0.9992146062636148,1224.0,0,wout_HSX_QHS.nc
educational_VMEC/from_DESC/HSX_QHS,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.992810884130661e-11,5e-11,0.9985621768261321,1076.0,0,wout_input.nc
educational_VMEC/from_DESC/HSX_truncated,desc,converged,maximum normalized force error,0.007448,,,4.0,success,desc.log
educational_VMEC/from_DESC/HSX_truncated,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.02017522513503542,1e-10,201752251.35035416,2.0,0,wout_vmec.nc
educational_VMEC/from_DESC/HSX_truncated,gvec,not_converged,|force|,9.74e-07,1e-07,9.74,10000.0,finished,gvec.log
educational_VMEC/from_DESC/HSX_truncated,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.986912013372222e-11,1e-10,0.9986912013372222,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/HSX_truncated,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.850578654990116e-11,1e-10,0.9850578654990115,576.0,0,wout_HSX_truncated.nc
educational_VMEC/from_DESC/HSX_truncated,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.8505834678726e-11,1e-10,0.9850583467872599,576.0,0,wout_HSX_truncated.nc
educational_VMEC/from_DESC/HSX_truncated,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.860112636159939e-11,1e-10,0.9860112636159938,652.0,0,wout_input.nc
educational_VMEC/from_DESC/HSX_truncated,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.850582653168675e-11,1e-10,0.9850582653168675,575.0,0,wout_HSX_truncated.nc
educational_VMEC/from_DESC/NCSX,desc,converged,maximum normalized force error,0.005981,,,4.0,success,desc.log
educational_VMEC/from_DESC/SOLOVEV,desc,not_converged,maximum normalized force error,5.973e-09,,,4.0,failure,desc.log
educational_VMEC/from_DESC/SOLOVEV,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.946459624349743e-13,1e-12,0.9946459624349744,369.0,0,wout_vmec.nc
educational_VMEC/from_DESC/SOLOVEV,gvec,converged,|force|,9.95e-08,1e-07,0.995,10000.0,finished,gvec.log
educational_VMEC/from_DESC/SOLOVEV,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.946468536487518e-13,1e-12,0.9946468536487518,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/SOLOVEV,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.804729221895022e-13,1e-12,0.9804729221895022,236.0,0,wout_SOLOVEV.nc
educational_VMEC/from_DESC/SOLOVEV,spectre,converged,least-squares optimality,0.04242579445564633,,,59.0,2,spectre_input_res.json
educational_VMEC/from_DESC/SOLOVEV,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.804729221895022e-13,1e-12,0.9804729221895022,236.0,0,wout_SOLOVEV.nc
educational_VMEC/from_DESC/SOLOVEV,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.876349590369936e-13,1e-12,0.9876349590369936,243.0,0,wout_input.nc
educational_VMEC/from_DESC/SOLOVEV,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.804746842839267e-13,1e-12,0.9804746842839267,235.0,0,wout_SOLOVEV.nc
educational_VMEC/from_DESC/TOROID,desc,converged,maximum normalized force error,2.979e-05,,,10.0,success,desc.log
educational_VMEC/from_DESC/TOROID,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.375724355295833e-13,1e-12,0.9375724355295834,219.0,0,wout_vmec.nc
educational_VMEC/from_DESC/TOROID,gvec,converged,|force|,9.92e-08,1e-07,0.9920000000000001,10000.0,finished,gvec.log
educational_VMEC/from_DESC/TOROID,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.375713910865639e-13,1e-12,0.9375713910865638,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/TOROID,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.707351408396329e-13,1e-12,0.8707351408396329,595.0,0,wout_TOROID.nc
educational_VMEC/from_DESC/TOROID,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.707351408396329e-13,1e-12,0.8707351408396329,595.0,0,wout_TOROID.nc
educational_VMEC/from_DESC/TOROID,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.445647258889466e-13,1e-12,0.9445647258889466,3507.0,0,wout_input.nc
educational_VMEC/from_DESC/TOROID,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.707404776829541e-13,1e-12,0.8707404776829542,594.0,0,wout_TOROID.nc
educational_VMEC/from_DESC/WISTELL-A,desc,converged,maximum normalized force error,0.000487,,,7.0,success,desc.log
educational_VMEC/from_DESC/WISTELL-A,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.938230792499e-11,1e-07,0.0009938230792499,450.0,0,wout_vmec.nc
educational_VMEC/from_DESC/WISTELL-A,gvec,converged,|force|,1e-07,1e-07,1.0,10000.0,finished,gvec.log
educational_VMEC/from_DESC/WISTELL-A,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.985923622667598e-11,1e-10,0.9985923622667597,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_DESC/WISTELL-A,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.982180547647546e-11,1e-07,0.0009982180547647545,489.0,0,wout_WISTELL-A.nc
educational_VMEC/from_DESC/WISTELL-A,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.982180732730962e-11,1e-07,0.0009982180732730963,489.0,0,wout_WISTELL-A.nc
